book_id,book_title,authors,tag_count,tags,blurb,text,cluster
25238109,Preparacion para la muerte: Clasicos Catolicos,Alfonso María de Liguori,11,"catholic, classics, death, meditations, mortification, nonfiction, prayer, spirituality, suffering, theology, to-read","Pedíanme algunas personas que les proporcionase un libro de consideraciones sobre las verdades eternas para las almas que desean perfeccionarse y adelantar en la sen­da de la vida espiritual. Reclamaban otras una colección de materias predicables en las misiones y ejercicios espi­rituales. Y para no multiplicar libros, trabajos y dispen­dios, he creído conveniente escribir esta obra tal y como va a leerse, con objeto de que pueda servir para ambos fines. Hallarán en ella los seglares auxilios para meditar por medio de los tres puntos en que he dividido cada consideración, y como cualquiera de esos puntos puede servir para una meditación completa, les he agregado afectos y súplicas. <br /> <br />Ruego al lector que no le cause enojo el ver que en di­chas oraciones se pide casi siempre la gracia de la perse­verancia y del amor a Dios, porque éstas son las dos gra­cias más necesarias para alcanzar la eterna salvación. <br /> <br />La gracia del amor divino, dice San Francisco de Sa­les, es aquella gracia que contiene en sí a todas las de­más, porque la virtud de la caridad para con Dios lleva consigo todas las virtudes. Quien ama a Dios es humil­de, casto, obediente, mortificado...; posee, en suma, las virtudes todas. Por eso decía San Agustín: Ama a Dios y haz lo que quieras, pues el que ama a Dios evitará cuanto pueda desagradar al Señor, y sólo procurará com­placerle en todo.","Preparacion muerte: Clasicos Catolicos. Pedíanme personas proporcionase libro consideraciones verdades eternas almas desean perfeccionarse adelantar sen­da vida espiritual. Reclamaban colección materias predicables misiones ejercicios espi­rituales. multiplicar libros, trabajos dispen­dios, creído conveniente escribir obra tal va leerse, objeto pueda servir ambos fines. Hallarán seglares auxilios meditar medio tres puntos dividido cada consideración, cualquiera puntos puede servir meditación completa, agregado afectos súplicas. <br /> <br />Ruego lector cause enojo ver di­chas oraciones pide casi siempre gracia perse­verancia amor Dios, éstas dos gra­cias necesarias alcanzar eterna salvación. <br /> <br />La gracia amor divino, dice San Francisco Sa­les, aquella gracia contiene todas de­más, virtud caridad Dios lleva consigo todas virtudes. ama Dios humil­de, casto, obediente, mortificado...; posee, suma, virtudes todas. decía San Agustín: Ama Dios haz quieras, pues ama Dios evitará cuanto pueda desagradar Señor, sólo procurará com­placerle todo.",3
25775831,Saint Catherine Laboure: of the Miraculous Medal,,11,"biography, catholic, france, illustrated, nonfiction, nuns, religion, saints, spirituality, to-read, virgin-mary","Excellent, popular, definitive life of the saint to whom the Medal was given by Our Lady. Tells both her story and that of the Miraculous Medal apparitions. 61 pictures, including photographs of St. Catherine's incorrupt body.<br />","Saint Catherine Laboure: Miraculous Medal. Excellent, popular, definitive life saint Medal given Lady. Tells story Miraculous Medal apparitions. 61 pictures, including photographs St. Catherine's incorrupt body.<br />",0
29246940,La Dolorosa Pasión de Nuestro Señor Jesucristo: Ivory Falls Books,Anne Catherine Emmerich,11,"005-ladder-maybe-someday, beatific-visions, catholic, christ, classics, lent, nuns, passion-of-christ, testimonies, to-read, visions","Este libro relata las visiones de Ana Catalina Emmerich, monja alemana que sufrió los estigmas de Jesucristo y estados de éxtasis en los que tenía visiones. En éstas visiones relata los acontecimientos de la vida de Jesús, especialmente durante su pasión, crucifixión, muerte y resurrección. Nos relata el dolor de Jesucristo así como el de su madre, con detalles de todo lo sucedido. El estilo de éstas visiones es de ideas simples, de tono modesto, sus sentimientos no exagerados, y cada frase expresiva de la más completa y total sumisión a la Iglesia Católica, invitando a aumentar la piedad de las almas cristianas. Estas visiones fueron utilizadas para realizar la película “La Pasión de Cristo” de Mel Gibson.","Dolorosa Pasión Señor Jesucristo: Ivory Falls Books. libro relata visiones Ana Catalina Emmerich, monja alemana sufrió estigmas Jesucristo éxtasis visiones. éstas visiones relata acontecimientos vida Jesús, especialmente pasión, crucifixión, muerte resurrección. relata dolor Jesucristo así madre, detalles sucedido. estilo éstas visiones ideas simples, tono modesto, sentimientos exagerados, cada frase expresiva completa total sumisión Iglesia Católica, invitando aumentar piedad almas cristianas. visiones utilizadas realizar película “La Pasión Cristo” Mel Gibson.",1
29493853,La Agonía de Cristo,Thomas More,11,"catholic, christ, depression, lent, martyrdom, melancholy, passion-of-christ, sadness, saints, to-read, uk","Santo Tomás Moro redactó éste, su último manuscrito, de su puño y letra desde la Torre de Londres, tiempo en que estuvo confinado antes de su decapitación el 6 de julio de 1.535, pues fue acusado de alta traición por no prestar el juramento antipapista frente al surgimiento de la Iglesia Anglicana en Inglaterra, oponerse al divorcio del Rey con la reina Reina Catalina de Aragٖón y no aceptar el Acta de Supremacía, que declaraba al rey Enrique VIII como cabeza de esta nueva Iglesia. La obra está llena de lecciones de auténtica piedad; pero que no pudo terminar, ya que antes de que pudiera hacerlo fue desposeído de sus cosas, quedando privado de sus libros, pluma, tinta y papel. Desde ese momento fue vigilado más estrechamente y muy poco después fue decapitado. Tomás Moro había decidido poner toda su atención mental en la agonía de Cristo antes de su captura y pasión corporal. Fija su atención en dos temas: la aceptación de la muerte y la oración de Cristo a Dios Padre. El primero le lleva a tratar del martirio por la fe; el segundo, a un brevísimo pero substancioso tratado sobre la oración mental. Dos cosas destacan y ambas con notable fuerza: el sentido común y el sentido sobrenatural, que el autor juzga indispensables para perseverar en las diversas pruebas por las que necesariamente ha de pasar el cristiano en su carrera hacia la santidad. Acudía él a esta contemplación de la agonía de Cristo para prepararse a la suya propia.","Agonía Cristo. Santo Tomás Moro redactó éste, último manuscrito, puño letra Torre Londres, tiempo confinado decapitación 6 julio 1.535, pues acusado alta traición prestar juramento antipapista frente surgimiento Iglesia Anglicana Inglaterra, oponerse divorcio Rey reina Reina Catalina Aragٖón aceptar Acta Supremacía, declaraba rey Enrique VIII cabeza nueva Iglesia. obra llena lecciones auténtica piedad; pudo terminar, pudiera hacerlo desposeído cosas, quedando privado libros, pluma, tinta papel. momento vigilado estrechamente después decapitado. Tomás Moro decidido poner toda atención mental agonía Cristo captura pasión corporal. Fija atención dos temas: aceptación muerte oración Cristo Dios Padre. primero lleva tratar martirio fe; segundo, brevísimo substancioso tratado oración mental. Dos cosas destacan ambas notable fuerza: común sobrenatural, autor juzga indispensables perseverar diversas pruebas necesariamente pasar cristiano carrera hacia santidad. Acudía contemplación agonía Cristo prepararse propia.",0
29921127,The Madonna Files,,11,"apocalypse, apparitions, beatific-visions, bosnia, fiction, medjugorje, research, to-read, vatican, virgin-mary, witnesses","On the quiet campus of M.I.T., a math professor is asked by the Vatican to determine the probability that six children are telling the truth. The children, from Medjugorje, a town in Bosnia filled with sacred drama, say they see the Virgin Mary. The children claim the Virgin Mary has given them ten secrets that include apocalyptic warnings for the entire world. <br /><br /><br />On the other side of the world, as a Russian Freighter with a mysterious cargo vanishes off the coast of Iran, a letter goes missing from the Pope's apartment. The letter, known as the ""Third Secret of Fatima"", is the mostly closely guarded secret in Church history and contains a shocking message.<br /><br />A priest - a Vatican ""Miracle Detective"" - is asked to find the missing letter, and as the miracle detective closes in on the secret letter, world events begin to hurdle out of control. <br />A dying Pope - A divided Church, a diabolical plot<br /><br />Has the world been warned?<br /> <br />Stephen Ryan’s explosive debut novel challenges the prevailing orthodoxies of American history and Christianity, and reveals the dynamic presence of the Virgin Mary throughout the ages. With unexpected turns and a full dose of scholarly intrigue along the way, The Madonna Files is a contemporary religious thriller that explores the hidden secrets of the Virgin Mary.","Madonna Files. quiet campus M.I.T., math professor asked Vatican determine probability six children telling truth. children, Medjugorje, town Bosnia filled sacred drama, say see Virgin Mary. children claim Virgin Mary given ten secrets include apocalyptic warnings entire world. <br /><br /><br />On side world, Russian Freighter mysterious cargo vanishes coast Iran, letter goes missing Pope's apartment. letter, known ""Third Secret Fatima"", mostly closely guarded secret Church history contains shocking message.<br /><br />A priest - Vatican ""Miracle Detective"" - asked find missing letter, miracle detective closes secret letter, world events begin hurdle control. <br />A dying Pope - divided Church, diabolical plot<br /><br />Has world warned?<br /> <br />Stephen Ryan’s explosive debut novel challenges prevailing orthodoxies American history Christianity, reveals dynamic presence Virgin Mary throughout ages. unexpected turns full dose scholarly intrigue along way, Madonna Files contemporary religious thriller explores hidden secrets Virgin Mary.",0
31192860,Regla del Gran Padre y Patriarca San Benito: 1850,Benedict of Nursia,11,"catholic, church-history, classics, humility, monks, nonfiction, philosophy, religion, spirituality, theology, to-read","2019 Reprint of 1952 Edition. Full facsimile of the original edition, not reproduced with Optical Recognition software. Text with Latin and English text on opposing pages. Founder of a monastery at Monte Cassino in the sixth century, St Benedict intended his Rule to be a practical guide to Christian monastic life. Based on the key precepts of humility, obedience and love, its aim is to create a harmonious and efficient religious community in which individuals can make progress in the Christian virtues and gain eternal life. Here, Benedict sets out ideal monastery routines and regulations, from the qualities of a good abbot, the twelve steps to humility and the value of silence to such everyday matters as kitchen duties, care of the sick and the suitable punishment for lateness at mealtimes. Benedict's legacy is still strong - his Rule remains a source of inspiration and a key work in the history of the Christian church.","Regla Gran Padre Patriarca San Benito: 1850. 2019 Reprint 1952 Edition. Full facsimile original edition, reproduced Optical Recognition software. Text Latin English text opposing pages. Founder monastery Monte Cassino sixth century, St Benedict intended Rule practical guide Christian monastic life. Based key precepts humility, obedience love, aim create harmonious efficient religious community individuals make progress Christian virtues gain eternal life. Here, Benedict sets ideal monastery routines regulations, qualities good abbot, twelve steps humility value silence everyday matters kitchen duties, care sick suitable punishment lateness mealtimes. Benedict's legacy still strong - Rule remains source inspiration key work history Christian church.",0
34232488,La Danza Divina: La Trinidad y Tu Transformación,Richard Rohr,11,"002-ladder-short-term, changes, christianity, faith, holy-trinity, interesting, nonfiction, religion, spirituality, theology, to-read","Invitation to a Dance <br /><br />The Trinity is supposed to be the central, foundational doctrine of our entire Christian belief system, yet we're often told that we shouldn't attempt to understand it because it is a ""mystery."" Should we presume to try to breach this mystery? If we could, how would it transform our relationship with God and renew our lives? <br /><br />The word Trinity is not found in the New Testament—it wasn't until the third century that early Christian father Tertullian coined it—but the idea of Father, Son, and Holy Spirit was present in Jesus' life and teachings and from the very beginning of the Christian experience. <br /><br />In the pages of this book, internationally recognized teacher Richard Rohr circles around this most paradoxical idea as he explores the nature of God—circling around being an apt metaphor for this mystery we're trying to apprehend. Early Christians who came to be known as the ""Desert Mothers and Fathers"" applied the Greek verb perichoresis to the mystery of the Trinity. The best translation of this odd–sounding word is dancing. Our word choreography comes from the same root. Although these early Christians gave us some highly conceptualized thinking on the life of the Trinity, the best they could say, again and again, was, Whatever is going on in God is a flow—it's like a dance. <br /><br />But God is not a dancer—He is the dance itself. That idea might sound novel, but it is about as traditional as you can get. God is the dance itself, and He invites you to be a part of that dance. Are you ready to join in?","Danza Divina: Trinidad Transformación. Invitation Dance <br /><br />The Trinity supposed central, foundational doctrine entire Christian belief system, yet often told attempt understand ""mystery."" presume try breach mystery? could, would transform relationship God renew lives? <br /><br />The word Trinity found New Testament—it third century early Christian father Tertullian coined it—but idea Father, Son, Holy Spirit present Jesus' life teachings beginning Christian experience. <br /><br />In pages book, internationally recognized teacher Richard Rohr circles around paradoxical idea explores nature God—circling around apt metaphor mystery trying apprehend. Early Christians came known ""Desert Mothers Fathers"" applied Greek verb perichoresis mystery Trinity. best translation odd–sounding word dancing. word choreography comes root. Although early Christians gave us highly conceptualized thinking life Trinity, best could say, again, was, Whatever going God flow—it's like dance. <br /><br />But God dancer—He dance itself. idea might sound novel, traditional get. God dance itself, invites part dance. ready join in?",3
34480321,Creed or Chaos?,Dorothy L. Sayers,11,"catholic, christianity, creed, dogmas, faith, lifestyle, nonfiction, philosophy, theology, to-read, women","Today you hear it even from many well-meaning Christians: ""It doesn't really matter what you believe, so long as you're sincere."" <br /> <br />But in Creed or Chaos?, author Dorothy Sayers demonstrates that such a ""doctrineless Christianity"" is not merely impossible; it's dangerous. Indeed, argues Sayers, if Christians don't steep themselves in doctrine, then the Christian Faith -- and the world outside the Faith -- will descend into chaos. <br /> <br />Each of us must choose: creed . . . or chaos! This book shows why there's no way you can avoid that choice -- and it helps you to choose wisely.","Creed Chaos?. Today hear even many well-meaning Christians: ""It really matter believe, long sincere."" <br /> <br />But Creed Chaos?, author Dorothy Sayers demonstrates ""doctrineless Christianity"" merely impossible; dangerous. Indeed, argues Sayers, Christians steep doctrine, Christian Faith -- world outside Faith -- descend chaos. <br /> <br />Each us must choose: creed . . . chaos! book shows there's way avoid choice -- helps choose wisely.",3
34659725,St. Joseph the Protector: A nine-day preparation for entrustment to St. Joseph,,11,"biography, catholic, death, devotional, holy-family, nonfiction, prayer, saint-joseph, saints, spirituality, to-read","Una Preparación de Nueve Días para Consagrarse a San José. Después de la Santísima Virgen María, no hay ningún santo en la Iglesia Católica que sea más honorado que San José. La devoción a San José complementa la devoción a Nuestra Señora. Este libro le ayudara a los lectores aprender más sobre el padre adoptivo de Jesús. Es también una guía para preparase para consagrase a San José. Cuando nos consagramos a este santo, estamos imitando a Jesús y María quienes se entregaron completamente al cuidado de este hombre justo. Aquellos quienes tienen una devoción a San José, como Santa Faustina, “sienten su protección especial.” San José fue el protector y guardián de Nuestro Señor y Nuestra Santa Madre. Él es el Protector de la Santa Iglesia. Él también puede ser nuestro protector. -- A nine-day preparation for entrustment to St. Joseph. After the Blessed Virgin Mary, there is no saint in the Catholic Church who is more highly honoured than St. Joseph. Devotion to St. Joseph is meant to complement devotion to Our Lady. This little book will help readers learn more about the foster father of Jesus. It is also a guide for preparing readers to entrust themselves to St. Joseph. When we entrust ourselves to St. Joseph, we are imitating Jesus and Mary who entrusted themselves to this just man. Those who have a devotion to St. Joseph, like St. Faustina, ""feel his special protection."" St. Joseph was the protector and guardian of Our Lord and Our Blessed Mother. He is Protector of the Holy Church. He can also be our protector. My prayer is that through this booklet, you will find a friend in St. Joseph.","St. Joseph Protector: nine-day preparation entrustment St. Joseph. Preparación Nueve Días Consagrarse San José. Después Santísima Virgen María, ningún santo Iglesia Católica honorado San José. devoción San José complementa devoción Señora. libro ayudara lectores aprender padre adoptivo Jesús. guía preparase consagrase San José. consagramos santo, imitando Jesús María entregaron completamente cuidado hombre justo. Aquellos devoción San José, Santa Faustina, “sienten protección especial.” San José protector guardián Señor Santa Madre. Protector Santa Iglesia. puede ser protector. -- nine-day preparation entrustment St. Joseph. Blessed Virgin Mary, saint Catholic Church highly honoured St. Joseph. Devotion St. Joseph meant complement devotion Lady. little book help readers learn foster father Jesus. also guide preparing readers entrust St. Joseph. entrust St. Joseph, imitating Jesus Mary entrusted man. devotion St. Joseph, like St. Faustina, ""feel special protection."" St. Joseph protector guardian Lord Blessed Mother. Protector Holy Church. also protector. prayer booklet, find friend St. Joseph.",0
6465929,The Spiritual Brain: A Neuroscientist's Case for the Existence of the Soul,Mario Beauregard,11,"carmelites, catholic, health, misticism, nuns, prayer, psichology, science, spirituality, theology, to-read","Does religious experience come from God, or is it just the random firing of neurons in the brain? The Spiritual Brain proves that genuine, life-changing spiritual events can be documented. The authors make a convincing case for what many in science are loathe to consider---that it is God who creates our spiritual experiences, not the brain.<br /><br />Beauregard and O'Leary explore recent attempts to locate a ""God gene"" in some of us and claims that our brains are ""hardwired"" for religion—even the strange case of one neuroscientist who allegedly invented an electromagnetic ""God helmet"" that could produce a mystical experience in anyone who wore it. The authors argue that these attempts are misguided and narrow-minded, because they reduce spiritual experiences to material phenomena.<br /><br />Many scientists ignore hard evidence that challenges their materialistic prejudice, clinging to the limited view that our experiences are explainable only by material causes, in the obstinate conviction that the physical world is the only reality. But scientific materialism is at a loss to explain irrefutable accounts of mind over matter, of intuition, willpower, and leaps of faith, of the ""placebo effect"" in medicine, of near-death experiences on the operating table, and of psychic premonitions of a loved one in crisis, to say nothing of the occasional sense of oneness with nature and mystical experiences in meditation or prayer. Traditional science explains away these and other occurrences as delusions or misunderstandings, but by exploring the latest neurological research on phenomena such as these, <i>The Spiritual Brain</i> gets to their real source.","Spiritual Brain: Neuroscientist's Case Existence Soul. religious experience God, random firing neurons brain? Spiritual Brain proves genuine, life-changing spiritual events documented. authors make convincing case many science loathe consider---that God creates spiritual experiences, brain.<br /><br />Beauregard O'Leary explore recent attempts locate ""God gene"" us claims brains ""hardwired"" religion—even strange case one neuroscientist allegedly invented electromagnetic ""God helmet"" could produce mystical experience anyone wore it. authors argue attempts misguided narrow-minded, reduce spiritual experiences material phenomena.<br /><br />Many scientists ignore hard evidence challenges materialistic prejudice, clinging limited view experiences explainable material causes, obstinate conviction physical world reality. scientific materialism loss explain irrefutable accounts mind matter, intuition, willpower, leaps faith, ""placebo effect"" medicine, near-death experiences operating table, psychic premonitions loved one crisis, say nothing occasional sense oneness nature mystical experiences meditation prayer. Traditional science explains away occurrences delusions misunderstandings, exploring latest neurological research phenomena these, <i>The Spiritual Brain</i> gets real source.",4
6786148,Praying with the Saints for the Holy Souls in Purgatory,Susan Tassone,11,"catholic, church-history, devotional, dogmas, historical, prayer, purgatory, religion, saints, spirituality, to-read","Let the saints inspire you to intercede for the holy souls in purgatory! Throughout the ages the devotions, prayers, and practices of the Communion of Saints have been offered up on behalf of souls in purgatory, the ""Church Suffering."" The saints' ardent desire to intercede for the holy souls impelled them to pray ceaselessly for their eternal rest. This inspiring book shows how you can join the saints in this act of divine charity, thereby attaining spiritual gifts for acts done for the souls that cry out to us for relief. ""Over the years, Susan Tassone has been tirelessly writing and teaching about this revered tradition of praying for the Holy Souls in Purgatory. Her meticulous research and attention to both historical and spiritual detail has helped many to understand more deeply the value of this singular devotion and selfless way of prayer. She has brought a whole new dimension to this devotion, seeing it through the spiritual writings and traditions of saints throughout the centuries."" -- Cardinal Ivan Dias<br /><br />Nihil Obstat: Rev. Michael Heintz, Ph.D<br />Imprimatur: John M. D'Arcy, Bishop of of Fort Wayne-South Bend<br />Bibliography: 133-134<br />total pages of paperback in hand: 143","Praying Saints Holy Souls Purgatory. Let saints inspire intercede holy souls purgatory! Throughout ages devotions, prayers, practices Communion Saints offered behalf souls purgatory, ""Church Suffering."" saints' ardent desire intercede holy souls impelled pray ceaselessly eternal rest. inspiring book shows join saints act divine charity, thereby attaining spiritual gifts acts done souls cry us relief. ""Over years, Susan Tassone tirelessly writing teaching revered tradition praying Holy Souls Purgatory. meticulous research attention historical spiritual detail helped many understand deeply value singular devotion selfless way prayer. brought whole new dimension devotion, seeing spiritual writings traditions saints throughout centuries."" -- Cardinal Ivan Dias<br /><br />Nihil Obstat: Rev. Michael Heintz, Ph.D<br />Imprimatur: John M. D'Arcy, Bishop Fort Wayne-South Bend<br />Bibliography: 133-134<br />total pages paperback hand: 143",3
10310499,Aquinas,Frederick Charles Copleston,11,"003-ladder-medium-term, biography, catholic, history, nonfiction, philosophy, religion, saint-thomas-aquinas, saints, theology, to-read","s/t: : An Introduction to the Life and Work of the Great Medieval Thinker<br />Aquinas (1224-74) lived at a time when the Christian West was opening up to a wealth of Greek and Islamic philosophical speculation. An embodiment of the thirteenth-century ideal of a unified interpretation of reality (in which philosophy and theology work together in harmony), Aquinas was remarkable for the way in which he used and developed this legacy of ancient thought—an achievement which led his contemporaries to regard him as an advanced thinker. Father Copleston's lucid and stimulating book examines this extraordinary man—whose influence is perhaps greater today than in his own lifetime—and his thought, relating his ideas wherever possible to problems as they are discussed today.","Aquinas. s/t: : Introduction Life Work Great Medieval Thinker<br />Aquinas (1224-74) lived time Christian West opening wealth Greek Islamic philosophical speculation. embodiment thirteenth-century ideal unified interpretation reality (in philosophy theology work together harmony), Aquinas remarkable way used developed legacy ancient thought—an achievement led contemporaries regard advanced thinker. Father Copleston's lucid stimulating book examines extraordinary man—whose influence perhaps greater today lifetime—and thought, relating ideas wherever possible problems discussed today.",1
11675316,Eureka: A Prose Poem,Edgar Allan Poe,11,"astronomy, classics, creation, essays, literature, nonfiction, philosophy, poetry, science, space, to-read","Poe legt in Heureka, auf der Grundlage der wissenschaftlichen Erkenntnisse seiner Zeit, seine Sicht vom Ursprung und Ziel des Universums dar. In seiner Darstellung verbindet Poe sowohl methaphysiche als auch naturwissenschaftliche Ansatze. Poe schildert in seiner Abhandlung seine Vorstellung eines endlichen und zugleich unendlichen Universums, in dem sich die Geschehnisse unendlich oft wiederholen, jeweils wieder zum Punkt ihres Ursprungs zuruckkehren, um daraus wieder einen neuen Schopfungsakt zu beginnen. ""Seltsam ahnungsvoll prasentiert Poes Prosadichtung, die ein Jahrhundert vor der modernen Ara der Kosmologie entstand, eine uberraschend zeitgenossische Sicht der kosmischen Geschichte."" (Vision, Jg. 9/Nr. 3)""","Eureka: Prose Poem. Poe legt Heureka, auf der Grundlage der wissenschaftlichen Erkenntnisse seiner Zeit, seine Sicht vom Ursprung und Ziel Universums dar. seiner Darstellung verbindet Poe sowohl methaphysiche als auch naturwissenschaftliche Ansatze. Poe schildert seiner Abhandlung seine Vorstellung eines endlichen und zugleich unendlichen Universums, dem sich die Geschehnisse unendlich oft wiederholen, jeweils wieder zum Punkt ihres Ursprungs zuruckkehren, um daraus wieder einen neuen Schopfungsakt zu beginnen. ""Seltsam ahnungsvoll prasentiert Poes Prosadichtung, die ein Jahrhundert vor der modernen Ara der Kosmologie entstand, eine uberraschend zeitgenossische Sicht der kosmischen Geschichte."" (Vision, Jg. 9/Nr. 3)""",1
17832372,Se fue con prisas a la montaña,,11,"catholic, garabaldal, monks, mountaineering, not-available-on-kindle, research, spain, testimonies, to-read, virgin-mary, witnesses","The English translation of this monumental volume is titled ""She Went in Haste to the Mountain."" If you read no other book on Garabandal, you have to read this one! In either English or Spanish it is the most heavily-researched, and well documented account of the events ever written. I'm so grateful to God for letting meet Father Eusebio Pesquera when I was in Garabandal (shortly before he died), and he signed my Spanish translation. This priest was a living Saint, and Garabandal was his whole life, and he proves it by the meticulous research and solid, yet beautiful narrative that is unlike any other book on the subject. This book is an absolute TREASURE!","prisas montaña. English translation monumental volume titled ""She Went Haste Mountain."" read book Garabandal, read one! either English Spanish heavily-researched, well documented account events ever written. grateful God letting meet Father Eusebio Pesquera Garabandal (shortly died), signed Spanish translation. priest living Saint, Garabandal whole life, proves meticulous research solid, yet beautiful narrative unlike book subject. book absolute TREASURE!",2
18600043,How to Read a Book,Mortimer J. Adler,11,"books, classics, education, nonfiction, philosophy, productivity, reading, reference, selfhelp, to-read, writing","How to Read a Book, originally published in 1940, has become a rare phenomenon, a living classic. It is the best and most successful guide to reading comprehension for the general reader. And now it has been completely rewritten and updated.<br /><br />You are told about the various levels of reading and how to achieve them -- from elementary reading, through systematic skimming and inspectional reading, to speed reading, you learn how to pigeonhole a book, X-ray it, extract the author's message, criticize. You are taught the different reading techniques for reading practical books, imaginative literature, plays, poetry, history, science and mathematics, philosophy and social science.<br /><br />Finally, the authors offer a recommended reading list and supply reading tests whereby you can measure your own progress in reading skills, comprehension and speed.","Read Book. Read Book, originally published 1940, become rare phenomenon, living classic. best successful guide reading comprehension general reader. completely rewritten updated.<br /><br />You told various levels reading achieve -- elementary reading, systematic skimming inspectional reading, speed reading, learn pigeonhole book, X-ray it, extract author's message, criticize. taught different reading techniques reading practical books, imaginative literature, plays, poetry, history, science mathematics, philosophy social science.<br /><br />Finally, authors offer reading list supply reading tests whereby measure progress reading skills, comprehension speed.",1
18883481,Depression Is Contagious: How the Most Common Mood Disorder Is Spreading Around the World and How to Stop It,Michael D. Yapko,11,"depression, illness, mental-health, miex, my-memoirs, psichology, sadness, selfhelp, suffering, theraphy, to-read","<b> <br />Depression is more of a social problem than a medical illness, reveals expert psychologist Dr. Michael Yapko, whose revolutionary new approach—based on the latest research—treats depression with positive social relationships, not drugs. <br /></b> <br />Depression is now the world’s most common mood disorder, and is spreading like a viral contagion. You can’t catch depression in the same way you catch a cold, but the latest research in neuroscience, social psychology, epidemiology, and genetics provides overwhelming support that moods spread through social conditions. Our social lives directly shape our brain chemistry and powerfully affect the way we think and feel; our brains change with positive life experiences and can change as much with social circumstances as with medication. Drugs may address some of depression’s symptoms, but they cannot change the social factors that cause and perpetuate it. Indeed, Dr. Yapko argues convincingly, by treating a social condition as though it’s a disease, the problems will spread rather than diminish. <br /> <br />In <i>Depression Is Contagious</i>, Dr. Yapko identifies the patterns often seen in modern relationships that lead to depression and provides practical exercises that will help readers develop the skills and insights they need to forge stronger, healthier social connections. This practical, definitive book provides an empowering prescription for hope and healing through people, not pills.","Depression Contagious: Common Mood Disorder Spreading Around World Stop It. <b> <br />Depression social problem medical illness, reveals expert psychologist Dr. Michael Yapko, whose revolutionary new approach—based latest research—treats depression positive social relationships, drugs. <br /></b> <br />Depression world’s common mood disorder, spreading like viral contagion. can’t catch depression way catch cold, latest research neuroscience, social psychology, epidemiology, genetics provides overwhelming support moods spread social conditions. social lives directly shape brain chemistry powerfully affect way think feel; brains change positive life experiences change much social circumstances medication. Drugs may address depression’s symptoms, cannot change social factors cause perpetuate it. Indeed, Dr. Yapko argues convincingly, treating social condition though it’s disease, problems spread rather diminish. <br /> <br />In <i>Depression Contagious</i>, Dr. Yapko identifies patterns often seen modern relationships lead depression provides practical exercises help readers develop skills insights need forge stronger, healthier social connections. practical, definitive book provides empowering prescription hope healing people, pills.",4
18917592,The Psychopath Inside: A Neuroscientist's Personal Journey into the Dark Side of the Brain,James Fallon,11,"chełmińska, classics, libricos, memoir, mental-health, nonfiction, psichology, psychopathy, recommended, science, to-read","""The memoir of a neuroscientist whose research led him to a bizarre personal discovery""<br /><br />James Fallon had spent an entire career studying how our brains affect our behavior when his research suddenly turned personal. While studying brain scans of several family members, he discovered that one perfectly matched a pattern he d found in the brains of serial killers. This meant one of two things: Either his family s scans had been mixed up with those of felons or someone in his family was a psychopath.<br /><br />Even more disturbing: The scan in question was his own.<br /><br />This is Fallon s account of coming to grips with this discovery and its implications. How could he, a happy family man who had never been prone to violence, be a psychopath? How much did his biology influence his behavior?<br /><br />Fallon shares his journey to answer these questions and the discoveries that ultimately led to his conclusion: Despite everything science can teach, humans are even more complex than we can imagine.""","Psychopath Inside: Neuroscientist's Personal Journey Dark Side Brain. ""The memoir neuroscientist whose research led bizarre personal discovery""<br /><br />James Fallon spent entire career studying brains affect behavior research suddenly turned personal. studying brain scans several family members, discovered one perfectly matched pattern found brains serial killers. meant one two things: Either family scans mixed felons someone family psychopath.<br /><br />Even disturbing: scan question own.<br /><br />This Fallon account coming grips discovery implications. could he, happy family man never prone violence, psychopath? much biology influence behavior?<br /><br />Fallon shares journey answer questions discoveries ultimately led conclusion: Despite everything science teach, humans even complex imagine.""",4
